ID,item_cnt_month
16736,1.4503226
16737,1.0937536
16738,1.0424415
16739,1.0987685
16740,1.0937655
16741,1.1325381
16742,1.0915601
16743,1.0902674
16744,1.0798965
16745,1.1231499
16746,1.3240472
16747,1.0700312
16748,1.1045802
16749,1.1152482
16750,1.1142795
16751,1.1109159
16752,1.0556481
16753,1.1092846
16754,1.1057065
16755,1.0080662
16756,1.1316094
16757,1.0750681
16758,1.0210532
16759,0.9709259
16760,1.0936074
16761,1.0615761
16762,1.0289893
16763,1.0055166
16764,0.9452409
16765,1.1728891
16766,0.9998799
16767,1.1210681
16768,0.9765698
16769,1.1291445
16770,1.1790669
16771,1.0198504
16772,1.0261645
16773,1.0251603
16774,0.9990833
16775,1.0214615
16776,1.0370505
16777,0.97729754
16778,1.140214
16779,0.99212134
16780,0.94080925
16781,0.9971365
16782,0.9921335
16783,1.0831761
16784,0.9863436
16785,0.9784547
16786,0.97826445
16787,1.0482157
16788,1.2289397
16789,0.97152114
16790,0.98668456
16791,1.0136158
16792,1.0126473
16793,1.0092837
16794,0.9449038
16795,1.0076525
16796,1.0040742
16797,0.90643406
16798,1.0299771
16799,0.973436
16800,1.0016942
16801,0.98881036
16802,1.0473883
16803,0.98165417
16804,1.1070862
16805,1.0167533
16806,0.9772513
16807,1.1750926
16808,1.0233128
16809,1.0636805
16810,1.0030818
16811,1.1113234
16812,1.055228
16813,1.0387964
16814,1.0560815
16815,1.036397
16816,1.0103198
16817,1.0163891
16818,1.0482872
16819,1.026533
16820,1.0716335
16821,1.0272443
16822,0.9808156
16823,1.0170255
16824,1.020194
16825,1.0406001
16826,1.0129215
16827,1.0067477
16828,1.021418
16829,1.0294666
16830,1.3234193
16831,0.99111223
16832,0.9979211
16833,1.0248525
16834,1.0238839
16835,1.0205203
16836,0.96431226
16837,1.0188892
16838,1.0153109
16839,0.99653697
16840,1.0412138
16841,1.0000508
16842,1.0016942
16843,0.98881036
16844,1.0473883
16845,0.98165417
16846,1.1070862
16847,1.0167533
16848,0.9772513
16849,1.1750926
16850,1.0233128
16851,1.0636805
16852,1.0030818
16853,1.1113234
16854,1.055228
16855,1.0387964
16856,1.0560815
16857,1.036397
16858,1.0103198
16859,1.0163891
16860,1.0482872
16861,1.026533
16862,1.0716335
16863,1.0272443
16864,0.9808156
16865,1.0170255
16866,1.020194
16867,1.0406001
16868,1.0129215
16869,1.0067477
16870,1.021418
16871,1.0294666
16872,1.3234193
16873,0.99111223
16874,0.9979211
16875,1.0248525
16876,1.0238839
16877,1.0205203
16878,0.96431226
16879,1.0188892
16880,1.0153109
16881,0.99653697
16882,1.0412138
16883,1.0000508
16884,1.0260992
16885,1.0379221
16886,1.2163363
16887,1.1424849
16888,1.0852613
16889,1.050382
16890,0.9943098
16891,1.2869918
16892,1.1303809
16893,1.2574646
16894,1.1283599
16895,1.2923088
16896,1.2943538
16897,1.2378837
16898,1.3040032
16899,1.1507325
16900,1.0826745
16901,1.0963802
16902,1.2659601
16903,1.0920576
16904,1.1947978
16905,1.069015
16906,1.0469486
16907,1.0738976
16908,1.0401838
16909,1.1076672
16910,1.0631049
16911,1.0578432
16912,1.172181
16913,1.1205266
16914,1.3454878
16915,1.0269508
16916,1.0386693
16917,1.0656009
16918,1.0894085
16919,1.0860449
16920,1.0216651
16921,1.1225092
16922,1.1462855
16923,1.0687213
16924,1.2859533
16925,1.1104547
16926,1.4748421
16927,1.5290704
16928,1.9254951
16929,1.4946111
16930,1.6473572
16931,1.5926775
16932,1.5770918
16933,2.0089478
16934,1.6453459
16935,1.8701583
16936,2.14566
16937,1.9834342
16938,1.9069993
16939,1.5938174
16940,1.7035294
16941,1.6123211
16942,1.558352
16943,1.7876909
16944,1.6205329
16945,1.5644581
16946,2.1256306
16947,1.5562288
16948,1.3756225
16949,1.5842971
16950,1.5792942
16951,1.6180668
16952,1.5735043
16953,1.4739091
16954,1.4224962
16955,1.6086783
16956,1.7116458
16957,1.4342254
16958,1.7657535
16959,1.9828235
16960,1.533524
16961,1.5964444
16962,1.5348849
16963,1.5948132
16964,1.591235
16965,1.4742565
16966,1.6171381
16967,1.5412576
16968,1.05862
16969,1.0710341
16970,1.1952395
16971,1.0676258
16972,1.1306217
16973,1.1071489
16974,1.046873
16975,1.3172387
16976,1.1117964
16977,1.2545536
16978,1.3296003
16979,1.3114467
16980,1.3982717
16981,1.1533358
16982,1.1596501
16983,1.1267926
16984,1.1007154
16985,1.1343541
16986,1.1300278
16987,1.0789297
16988,1.4503226
16989,1.0937536
16990,1.0424415
16991,1.0987685
16992,1.0937655
16993,1.1325381
16994,1.0915601
16995,1.0902674
16996,1.0798965
16997,1.1231499
16998,1.3240472
16999,1.0700312
17000,1.1045802
17001,1.1152482
17002,1.1142795
17003,1.1109159
17004,1.0556481
17005,1.1092846
17006,1.1057065
17007,1.0080662
17008,1.1316094
17009,1.0750681
17010,1.042264
17011,1.054678
17012,1.1457459
17013,1.0512697
17014,1.1142656
17015,1.090532
17016,1.0305169
17017,1.3008826
17018,1.1755306
17019,1.234612
17020,1.0901134
17021,1.2915051
17022,1.2549558
17023,1.2415184
17024,1.1397085
17025,1.1104364
17026,1.0889595
17027,1.1221585
17028,1.1223266
17029,1.0625737
17030,1.2735436
17031,1.0773975
17032,1.0260854
17033,1.0958433
17034,1.0774095
17035,1.1161821
17036,1.0716197
17037,1.147239
17038,1.1819234
17039,1.1067938
17040,1.3142159
17041,1.053675
17042,1.0719607
17043,1.0988921
17044,1.0979235
17045,1.0945599
17046,1.03018
17047,1.0929286
17048,1.0893505
17049,0.9917103
17050,1.1152533
17051,1.058712
17052,1.4748421
17053,1.5290704
17054,1.9254951
17055,1.4946111
17056,1.6473572
17057,1.5926775
17058,1.5770918
17059,2.0089478
17060,1.6453459
17061,1.8701583
17062,2.14566
17063,1.9834342
17064,1.9069993
17065,1.5938174
17066,1.7035294
17067,1.6123211
17068,1.558352
17069,1.7876909
17070,1.6205329
17071,1.5644581
17072,2.1256306
17073,1.5562288
17074,1.3756225
17075,1.5842971
17076,1.5792942
17077,1.6180668
17078,1.5735043
17079,1.4739091
17080,1.4224962
17081,1.6086783
17082,1.7116458
17083,1.4342254
17084,1.7657535
17085,1.9828235
17086,1.533524
17087,1.5964444
17088,1.5348849
17089,1.5948132
17090,1.591235
17091,1.4742565
17092,1.6171381
17093,1.5412576
17094,1.042264
17095,1.054678
17096,1.1457459
17097,1.0512697
17098,1.1142656
17099,1.090532
17100,1.0305169
17101,1.3008826
17102,1.1755306
17103,1.234612
17104,1.0901134
17105,1.2915051
17106,1.2549558
17107,1.2415184
17108,1.1397085
17109,1.1104364
17110,1.0889595
17111,1.1221585
17112,1.1223266
17113,1.0625737
17114,1.2735436
17115,1.0773975
17116,1.0260854
17117,1.0958433
17118,1.0774095
17119,1.1161821
17120,1.0716197
17121,1.147239
17122,1.1819234
17123,1.1067938
17124,1.3142159
17125,1.053675
17126,1.0719607
17127,1.0988921
17128,1.0979235
17129,1.0945599
17130,1.03018
17131,1.0929286
17132,1.0893505
17133,0.9917103
17134,1.1152533
17135,1.058712
17136,1.0016942
17137,0.98881036
17138,1.0473883
17139,0.98165417
17140,1.1070862
17141,1.0167533
17142,0.9772513
17143,1.1750926
17144,1.0233128
17145,1.0636805
17146,1.0030818
17147,1.1113234
17148,1.055228
17149,1.0387964
17150,1.0560815
17151,1.036397
17152,1.0103198
17153,1.0163891
17154,1.0482872
17155,1.026533
17156,1.0716335
17157,1.0272443
17158,0.9808156
17159,1.0170255
17160,1.020194
17161,1.0406001
17162,1.0129215
17163,1.0067477
17164,1.021418
17165,1.0294666
17166,1.3234193
17167,0.99111223
17168,0.9979211
17169,1.0248525
17170,1.0238839
17171,1.0205203
17172,0.96431226
17173,1.0188892
17174,1.0153109
17175,0.99653697
17176,1.0412138
17177,1.0000508
17178,1.4748421
17179,1.5290704
17180,1.9254951
17181,1.4946111
17182,1.6473572
17183,1.5926775
17184,1.5770918
17185,2.0089478
17186,1.6453459
17187,1.8701583
17188,2.14566
17189,1.9834342
17190,1.9069993
17191,1.5938174
17192,1.7035294
17193,1.6123211
17194,1.558352
17195,1.7876909
17196,1.6205329
17197,1.5644581
17198,2.1256306
17199,1.5562288
17200,1.3756225
17201,1.5842971
17202,1.5792942
17203,1.6180668
17204,1.5735043
17205,1.4739091
17206,1.4224962
17207,1.6086783
17208,1.7116458
17209,1.4342254
17210,1.7657535
17211,1.9828235
17212,1.533524
17213,1.5964444
17214,1.5348849
17215,1.5948132
17216,1.591235
17217,1.4742565
17218,1.6171381
17219,1.5412576
17220,1.0016942
17221,0.98881036
17222,1.0473883
17223,0.98165417
17224,1.1070862
17225,1.0167533
17226,0.9772513
17227,1.1750926
17228,1.0233128
17229,1.0636805
17230,1.0030818
17231,1.1113234
17232,1.055228
17233,1.0387964
17234,1.0560815
17235,1.036397
17236,1.0103198
17237,1.0163891
17238,1.0482872
17239,1.026533
17240,1.0716335
17241,1.0272443
17242,0.9808156
17243,1.0170255
17244,1.020194
17245,1.0406001
17246,1.0129215
17247,1.0067477
17248,1.021418
17249,1.0294666
17250,1.3234193
17251,0.99111223
17252,0.9979211
17253,1.0248525
17254,1.0238839
17255,1.0205203
17256,0.96431226
17257,1.0188892
17258,1.0153109
17259,0.99653697
17260,1.0412138
17261,1.0000508
17262,1.0260992
17263,1.0379221
17264,1.2163363
17265,1.1424849
17266,1.0852613
17267,1.050382
17268,0.9943098
17269,1.2869918
17270,1.1303809
17271,1.2574646
17272,1.1283599
17273,1.2923088
17274,1.2943538
17275,1.2378837
17276,1.3040032
17277,1.1507325
17278,1.0826745
17279,1.0963802
17280,1.2659601
17281,1.0920576
17282,1.1947978
17283,1.069015
17284,1.0469486
17285,1.0738976
17286,1.0401838
17287,1.1076672
17288,1.0631049
17289,1.0578432
17290,1.172181
17291,1.1205266
17292,1.3454878
17293,1.0269508
17294,1.0386693
17295,1.0656009
17296,1.0894085
17297,1.0860449
17298,1.0216651
17299,1.1225092
17300,1.1462855
17301,1.0687213
17302,1.2859533
17303,1.1104547
17304,1.4748421
17305,1.5290704
17306,1.9254951
17307,1.4946111
17308,1.6473572
17309,1.5926775
17310,1.5770918
17311,2.0089478
17312,1.6453459
17313,1.8701583
17314,2.14566
17315,1.9834342
17316,1.9069993
17317,1.5938174
17318,1.7035294
17319,1.6123211
17320,1.558352
17321,1.7876909
17322,1.6205329
17323,1.5644581
17324,2.1256306
17325,1.5562288
17326,1.3756225
17327,1.5842971
17328,1.5792942
17329,1.6180668
17330,1.5735043
17331,1.4739091
17332,1.4224962
17333,1.6086783
17334,1.7116458
17335,1.4342254
17336,1.7657535
17337,1.9828235
17338,1.533524
17339,1.5964444
17340,1.5348849
17341,1.5948132
17342,1.591235
17343,1.4742565
17344,1.6171381
17345,1.5412576
17346,1.042264
17347,1.054678
17348,1.1457459
17349,1.0512697
17350,1.1142656
17351,1.090532
17352,1.0305169
17353,1.3008826
17354,1.1755306
17355,1.234612
17356,1.0901134
17357,1.2915051
17358,1.2549558
17359,1.2415184
17360,1.1397085
17361,1.1104364
17362,1.0889595
17363,1.1221585
17364,1.1223266
17365,1.0625737
17366,1.2735436
17367,1.0773975
17368,1.0260854
17369,1.0958433
17370,1.0774095
17371,1.1161821
17372,1.0716197
17373,1.147239
17374,1.1819234
17375,1.1067938
17376,1.3142159
17377,1.053675
17378,1.0719607
17379,1.0988921
17380,1.0979235
17381,1.0945599
17382,1.03018
17383,1.0929286
17384,1.0893505
17385,0.9917103
17386,1.1152533
17387,1.058712
17388,1.05862
17389,1.0710341
17390,1.1952395
17391,1.0676258
17392,1.1306217
17393,1.1071489
17394,1.046873
17395,1.3172387
17396,1.1117964
17397,1.2545536
17398,1.3296003
17399,1.3114467
17400,1.3982717
17401,1.1533358
17402,1.1596501
17403,1.1267926
17404,1.1007154
17405,1.1343541
17406,1.1300278
17407,1.0789297
17408,1.4503226
17409,1.0937536
17410,1.0424415
17411,1.0987685
17412,1.0937655
17413,1.1325381
17414,1.0915601
17415,1.0902674
17416,1.0798965
17417,1.1231499
17418,1.3240472
17419,1.0700312
17420,1.1045802
17421,1.1152482
17422,1.1142795
17423,1.1109159
17424,1.0556481
17425,1.1092846
17426,1.1057065
17427,1.0080662
17428,1.1316094
17429,1.0750681
17430,1.0260992
17431,1.0379221
17432,1.2163363
17433,1.1424849
17434,1.0852613
17435,1.050382
17436,0.9943098
17437,1.2869918
17438,1.1303809
17439,1.2574646
17440,1.1283599
17441,1.2923088
17442,1.2943538
17443,1.2378837
17444,1.3040032
17445,1.1507325
17446,1.0826745
17447,1.0963802
17448,1.2659601
17449,1.0920576
17450,1.1947978
17451,1.069015
17452,1.0469486
17453,1.0738976
17454,1.0401838
17455,1.1076672
17456,1.0631049
17457,1.0578432
17458,1.172181
17459,1.1205266
17460,1.3454878
17461,1.0269508
17462,1.0386693
17463,1.0656009
17464,1.0894085
17465,1.0860449
17466,1.0216651
17467,1.1225092
17468,1.1462855
17469,1.0687213
17470,1.2859533
17471,1.1104547
17472,1.0531693
17473,1.0655832
17474,1.1897888
17475,1.0266268
17476,1.127533
17477,1.1016982
17478,1.0414221
17479,1.2838427
17480,1.1723703
17481,1.2645257
17482,1.1200271
17483,1.3214188
17484,1.387237
17485,1.1333551
17486,1.167398
17487,1.1213417
17488,1.0952647
17489,1.1711125
17490,1.1332319
17491,1.0734789
17492,1.2763824
17493,1.1638391
17494,1.0384295
17495,1.0907139
17496,1.0857109
17497,1.1270874
17498,1.082525
17499,1.073356
17500,1.0629852
17501,1.117699
17502,1.3251212
17503,1.0645803
17504,1.0815048
17505,1.1035509
17506,1.1088288
17507,1.1127816
17508,1.0410852
17509,1.1016097
17510,1.1002557
17511,1.0026155
17512,1.1261586
17513,1.0696173
17514,1.4748421
17515,1.5290704
17516,1.9254951
17517,1.4946111
17518,1.6473572
17519,1.5926775
17520,1.5770918
17521,2.0089478
17522,1.6453459
17523,1.8701583
17524,2.14566
17525,1.9834342
17526,1.9069993
17527,1.5938174
17528,1.7035294
17529,1.6123211
17530,1.558352
17531,1.7876909
17532,1.6205329
17533,1.5644581
17534,2.1256306
17535,1.5562288
17536,1.3756225
17537,1.5842971
17538,1.5792942
17539,1.6180668
17540,1.5735043
17541,1.4739091
17542,1.4224962
17543,1.6086783
17544,1.7116458
17545,1.4342254
17546,1.7657535
17547,1.9828235
17548,1.533524
17549,1.5964444
17550,1.5348849
17551,1.5948132
17552,1.591235
17553,1.4742565
17554,1.6171381
17555,1.5412576
17556,1.0260992
17557,1.0379221
17558,1.2163363
17559,1.1424849
17560,1.0852613
17561,1.050382
17562,0.9943098
17563,1.2869918
17564,1.1303809
17565,1.2574646
17566,1.1283599
17567,1.2923088
17568,1.2943538
17569,1.2378837
17570,1.3040032
17571,1.1507325
17572,1.0826745
17573,1.0963802
17574,1.2659601
17575,1.0920576
17576,1.1947978
17577,1.069015
17578,1.0469486
17579,1.0738976
17580,1.0401838
17581,1.1076672
17582,1.0631049
17583,1.0578432
17584,1.172181
17585,1.1205266
17586,1.3454878
17587,1.0269508
17588,1.0386693
17589,1.0656009
17590,1.0894085
17591,1.0860449
17592,1.0216651
17593,1.1225092
17594,1.1462855
17595,1.0687213
17596,1.2859533
17597,1.1104547
17598,1.0016942
17599,0.98881036
17600,1.0473883
17601,0.98165417
17602,1.1070862
17603,1.0167533
17604,0.9772513
17605,1.1750926
17606,1.0233128
17607,1.0636805
17608,1.0030818
17609,1.1113234
17610,1.055228
17611,1.0387964
17612,1.0560815
17613,1.036397
17614,1.0103198
17615,1.0163891
17616,1.0482872
17617,1.026533
17618,1.0716335
17619,1.0272443
17620,0.9808156
17621,1.0170255
17622,1.020194
17623,1.0406001
17624,1.0129215
17625,1.0067477
17626,1.021418
17627,1.0294666
17628,1.3234193
17629,0.99111223
17630,0.9979211
17631,1.0248525
17632,1.0238839
17633,1.0205203
17634,0.96431226
17635,1.0188892
17636,1.0153109
17637,0.99653697
17638,1.0412138
17639,1.0000508
17640,1.0016942
17641,0.98881036
17642,1.0473883
17643,0.98165417
17644,1.1070862
17645,1.0167533
17646,0.9772513
17647,1.1750926
17648,1.0233128
17649,1.0636805
17650,1.0030818
17651,1.1113234
17652,1.055228
17653,1.0387964
17654,1.0560815
17655,1.036397
17656,1.0103198
17657,1.0163891
17658,1.0482872
17659,1.026533
17660,1.0716335
17661,1.0272443
17662,0.9808156
17663,1.0170255
17664,1.020194
17665,1.0406001
17666,1.0129215
17667,1.0067477
17668,1.021418
17669,1.0294666
17670,1.3234193
17671,0.99111223
17672,0.9979211
17673,1.0248525
17674,1.0238839
17675,1.0205203
17676,0.96431226
17677,1.0188892
17678,1.0153109
17679,0.99653697
17680,1.0412138
17681,1.0000508
17682,1.0016942
17683,0.98881036
17684,1.0473883
17685,0.98165417
17686,1.1070862
17687,1.0167533
17688,0.9772513
17689,1.1750926
17690,1.0233128
17691,1.0636805
17692,1.0030818
17693,1.1113234
17694,1.055228
17695,1.0387964
17696,1.0560815
17697,1.036397
17698,1.0103198
17699,1.0163891
17700,1.0482872
17701,1.026533
17702,1.0716335
17703,1.0272443
17704,0.9808156
17705,1.0170255
17706,1.020194
17707,1.0406001
17708,1.0129215
17709,1.0067477
17710,1.021418
17711,1.0294666
17712,1.3234193
17713,0.99111223
17714,0.9979211
17715,1.0248525
17716,1.0238839
17717,1.0205203
17718,0.96431226
17719,1.0188892
17720,1.0153109
17721,0.99653697
17722,1.0412138
17723,1.0000508
17724,1.0531693
17725,1.0655832
17726,1.1897888
17727,1.0266268
17728,1.127533
17729,1.1016982
17730,1.0414221
17731,1.2838427
17732,1.1723703
17733,1.2645257
17734,1.1200271
17735,1.3214188
17736,1.387237
17737,1.1333551
17738,1.167398
17739,1.1213417
17740,1.0952647
17741,1.1711125
17742,1.1332319
17743,1.0734789
17744,1.2763824
17745,1.1638391
17746,1.0384295
17747,1.0907139
17748,1.0857109
17749,1.1270874
17750,1.082525
17751,1.073356
17752,1.0629852
17753,1.117699
17754,1.3251212
17755,1.0645803
17756,1.0815048
17757,1.1035509
17758,1.1088288
17759,1.1127816
17760,1.0410852
17761,1.1016097
17762,1.1002557
17763,1.0026155
17764,1.1261586
17765,1.0696173
17766,0.95313585
17767,0.99636924
17768,1.1198021
17769,0.98578894
17770,1.0274992
17771,1.0016644
17772,0.9685519
17773,1.2117541
17774,1.002217
17775,0.9863099
17776,0.87510264
17777,1.0794606
17778,1.0766237
17779,0.9370006
17780,0.9390441
17781,1.021308
17782,0.995231
17783,1.0304534
17784,1.0331981
17785,0.9734452
17786,1.1427743
17787,0.9882691
17788,0.9369571
17789,0.99328417
17790,0.98828113
17791,1.0270536
17792,0.9824914
17793,0.984783
17794,0.9744121
17795,1.0176653
17796,1.2250874
17797,0.967669
17798,0.9801692
17799,1.0071006
17800,1.008795
17801,1.0086972
17802,0.9410516
17803,1.0704112
17804,1.000222
17805,0.9758887
17806,1.0261248
17807,0.96958375
17808,1.0531693
17809,1.0655832
17810,1.1897888
17811,1.0266268
17812,1.127533
17813,1.1016982
17814,1.0414221
17815,1.2838427
17816,1.1723703
17817,1.2645257
17818,1.1200271
17819,1.3214188
17820,1.387237
17821,1.1333551
17822,1.167398
17823,1.1213417
17824,1.0952647
17825,1.1711125
17826,1.1332319
17827,1.0734789
17828,1.2763824
17829,1.1638391
17830,1.0384295
17831,1.0907139
17832,1.0857109
17833,1.1270874
17834,1.082525
17835,1.073356
17836,1.0629852
17837,1.117699
17838,1.3251212
17839,1.0645803
17840,1.0815048
17841,1.1035509
17842,1.1088288
17843,1.1127816
17844,1.0410852
17845,1.1016097
17846,1.1002557
17847,1.0026155
17848,1.1261586
17849,1.0696173
17850,1.0531693
17851,1.0655832
17852,1.1897888
17853,1.0266268
17854,1.127533
17855,1.1016982
17856,1.0414221
17857,1.2838427
17858,1.1723703
17859,1.2645257
17860,1.1200271
17861,1.3214188
17862,1.387237
17863,1.1333551
17864,1.167398
17865,1.1213417
17866,1.0952647
17867,1.1711125
17868,1.1332319
17869,1.0734789
17870,1.2763824
17871,1.1638391
17872,1.0384295
17873,1.0907139
17874,1.0857109
17875,1.1270874
17876,1.082525
17877,1.073356
17878,1.0629852
17879,1.117699
17880,1.3251212
17881,1.0645803
17882,1.0815048
17883,1.1035509
17884,1.1088288
17885,1.1127816
17886,1.0410852
17887,1.1016097
17888,1.1002557
17889,1.0026155
17890,1.1261586
17891,1.0696173
17892,1.4748421
17893,1.5290704
17894,1.9254951
17895,1.4946111
17896,1.6473572
17897,1.5926775
17898,1.5770918
17899,2.0089478
17900,1.6453459
17901,1.8701583
17902,2.14566
17903,1.9834342
17904,1.9069993
17905,1.5938174
17906,1.7035294
17907,1.6123211
17908,1.558352
17909,1.7876909
17910,1.6205329
17911,1.5644581
17912,2.1256306
17913,1.5562288
17914,1.3756225
17915,1.5842971
17916,1.5792942
17917,1.6180668
17918,1.5735043
17919,1.4739091
17920,1.4224962
17921,1.6086783
17922,1.7116458
17923,1.4342254
17924,1.7657535
17925,1.9828235
17926,1.533524
17927,1.5964444
17928,1.5348849
17929,1.5948132
17930,1.591235
17931,1.4742565
17932,1.6171381
17933,1.5412576
17934,1.0016942
17935,0.98881036
17936,1.0473883
17937,0.98165417
17938,1.1070862
17939,1.0167533
17940,0.9772513
17941,1.1750926
17942,1.0233128
17943,1.0636805
17944,1.0030818
17945,1.1113234
17946,1.055228
17947,1.0387964
17948,1.0560815
17949,1.036397
17950,1.0103198
17951,1.0163891
17952,1.0482872
17953,1.026533
17954,1.0716335
17955,1.0272443
17956,0.9808156
17957,1.0170255
17958,1.020194
17959,1.0406001
17960,1.0129215
17961,1.0067477
17962,1.021418
17963,1.0294666
17964,1.3234193
17965,0.99111223
17966,0.9979211
17967,1.0248525
17968,1.0238839
17969,1.0205203
17970,0.96431226
17971,1.0188892
17972,1.0153109
17973,0.99653697
17974,1.0412138
17975,1.0000508
17976,1.0260992
17977,1.0379221
17978,1.2163363
17979,1.1424849
17980,1.0852613
17981,1.050382
17982,0.9943098
17983,1.2869918
17984,1.1303809
17985,1.2574646
17986,1.1283599
17987,1.2923088
17988,1.2943538
17989,1.2378837
17990,1.3040032
17991,1.1507325
17992,1.0826745
17993,1.0963802
17994,1.2659601
17995,1.0920576
17996,1.1947978
17997,1.069015
17998,1.0469486
17999,1.0738976
18000,1.0401838
18001,1.1076672
18002,1.0631049
18003,1.0578432
18004,1.172181
18005,1.1205266
18006,1.3454878
18007,1.0269508
18008,1.0386693
18009,1.0656009
18010,1.0894085
18011,1.0860449
18012,1.0216651
18013,1.1225092
18014,1.1462855
18015,1.0687213
18016,1.2859533
18017,1.1104547
18018,1.4748421
18019,1.5290704
18020,1.9254951
18021,1.4946111
18022,1.6473572
18023,1.5926775
18024,1.5770918
18025,2.0089478
18026,1.6453459
18027,1.8701583
18028,2.14566
18029,1.9834342
18030,1.9069993
18031,1.5938174
18032,1.7035294
18033,1.6123211
18034,1.558352
18035,1.7876909
18036,1.6205329
18037,1.5644581
18038,2.1256306
18039,1.5562288
18040,1.3756225
18041,1.5842971
18042,1.5792942
18043,1.6180668
18044,1.5735043
18045,1.4739091
18046,1.4224962
18047,1.6086783
18048,1.7116458
18049,1.4342254
18050,1.7657535
18051,1.9828235
18052,1.533524
18053,1.5964444
18054,1.5348849
18055,1.5948132
18056,1.591235
18057,1.4742565
18058,1.6171381
18059,1.5412576
18060,1.0531693
18061,1.0655832
18062,1.1897888
18063,1.0266268
18064,1.127533
18065,1.1016982
18066,1.0414221
18067,1.2838427
18068,1.1723703
18069,1.2645257
18070,1.1200271
18071,1.3214188
18072,1.387237
18073,1.1333551
18074,1.167398
18075,1.1213417
18076,1.0952647
18077,1.1711125
18078,1.1332319
18079,1.0734789
18080,1.2763824
18081,1.1638391
18082,1.0384295
18083,1.0907139
18084,1.0857109
18085,1.1270874
18086,1.082525
18087,1.073356
18088,1.0629852
18089,1.117699
18090,1.3251212
18091,1.0645803
18092,1.0815048
18093,1.1035509
18094,1.1088288
18095,1.1127816
18096,1.0410852
18097,1.1016097
18098,1.1002557
18099,1.0026155
18100,1.1261586
18101,1.0696173
18102,0.95313585
18103,0.99636924
18104,1.1198021
18105,0.98578894
18106,1.0274992
18107,1.0016644
18108,0.9685519
18109,1.2117541
18110,1.002217
18111,0.9863099
18112,0.87510264
18113,1.0794606
18114,1.0766237
18115,0.9370006
18116,0.9390441
18117,1.021308
18118,0.995231
18119,1.0304534
18120,1.0331981
18121,0.9734452
18122,1.1427743
18123,0.9882691
18124,0.9369571
18125,0.99328417
18126,0.98828113
18127,1.0270536
18128,0.9824914
18129,0.984783
18130,0.9744121
18131,1.0176653
18132,1.2250874
18133,0.967669
18134,0.9801692
18135,1.0071006
18136,1.008795
18137,1.0086972
18138,0.9410516
18139,1.0704112
18140,1.000222
18141,0.9758887
18142,1.0261248
18143,0.96958375
18144,1.0016942
18145,0.98881036
18146,1.0473883
18147,0.98165417
18148,1.1070862
18149,1.0167533
18150,0.9772513
18151,1.1750926
18152,1.0233128
18153,1.0636805
18154,1.0030818
18155,1.1113234
18156,1.055228
18157,1.0387964
18158,1.0560815
18159,1.036397
18160,1.0103198
18161,1.0163891
18162,1.0482872
18163,1.026533
18164,1.0716335
18165,1.0272443
18166,0.9808156
18167,1.0170255
18168,1.020194
18169,1.0406001
18170,1.0129215
18171,1.0067477
18172,1.021418
18173,1.0294666
18174,1.3234193
18175,0.99111223
18176,0.9979211
18177,1.0248525
18178,1.0238839
18179,1.0205203
18180,0.96431226
18181,1.0188892
18182,1.0153109
18183,0.99653697
18184,1.0412138
18185,1.0000508
18186,1.0260992
18187,1.0379221
18188,1.2163363
18189,1.1424849
18190,1.0852613
18191,1.050382
18192,0.9943098
18193,1.2869918
18194,1.1303809
18195,1.2574646
18196,1.1283599
18197,1.2923088
18198,1.2943538
18199,1.2378837
18200,1.3040032
18201,1.1507325
18202,1.0826745
18203,1.0963802
18204,1.2659601
18205,1.0920576
18206,1.1947978
18207,1.069015
18208,1.0469486
18209,1.0738976
18210,1.0401838
18211,1.1076672
18212,1.0631049
18213,1.0578432
18214,1.172181
18215,1.1205266
18216,1.3454878
18217,1.0269508
18218,1.0386693
18219,1.0656009
18220,1.0894085
18221,1.0860449
18222,1.0216651
18223,1.1225092
18224,1.1462855
18225,1.0687213
18226,1.2859533
18227,1.1104547
18228,1.042264
18229,1.054678
18230,1.1457459
18231,1.0512697
18232,1.1142656
18233,1.090532
18234,1.0305169
18235,1.3008826
18236,1.1755306
18237,1.234612
18238,1.0901134
18239,1.2915051
18240,1.2549558
18241,1.2415184
18242,1.1397085
18243,1.1104364
18244,1.0889595
18245,1.1221585
18246,1.1223266
18247,1.0625737
18248,1.2735436
18249,1.0773975
18250,1.0260854
18251,1.0958433
18252,1.0774095
18253,1.1161821
18254,1.0716197
18255,1.147239
18256,1.1819234
18257,1.1067938
18258,1.3142159
18259,1.053675
18260,1.0719607
18261,1.0988921
18262,1.0979235
18263,1.0945599
18264,1.03018
18265,1.0929286
18266,1.0893505
18267,0.9917103
18268,1.1152533
18269,1.058712
18270,1.0260992
18271,1.0379221
18272,1.2163363
18273,1.1424849
18274,1.0852613
18275,1.050382
18276,0.9943098
18277,1.2869918
18278,1.1303809
18279,1.2574646
18280,1.1283599
18281,1.2923088
18282,1.2943538
18283,1.2378837
18284,1.3040032
18285,1.1507325
18286,1.0826745
18287,1.0963802
18288,1.2659601
18289,1.0920576
18290,1.1947978
18291,1.069015
18292,1.0469486
18293,1.0738976
18294,1.0401838
18295,1.1076672
18296,1.0631049
18297,1.0578432
18298,1.172181
18299,1.1205266
18300,1.3454878
18301,1.0269508
18302,1.0386693
18303,1.0656009
18304,1.0894085
18305,1.0860449
18306,1.0216651
18307,1.1225092
18308,1.1462855
